"","juv_fel_count","juv_misd_count","juv_other_count","priors_count","days_b_screening_arrest","c_days_from_compas","y","sex.Female","sex.Male","age_cat.25...45","age_cat.Greater.than.45","age_cat.Less.than.25","race.African.American","race.Asian","race.Caucasian","race.Hispanic","race.Native.American","race.Other","c_charge_degree.F","c_charge_degree.M","c_charge_degree.O","groupAssignment"
"6522",0,0,0,1,-21,21,-1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"6523",0,0,0,2,-4,5,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"6524",0,0,0,0,0,1,-1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
"6525",0,0,0,1,-24,24,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,2
"6526",0,0,0,1,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6527",0,0,0,4,-1,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2
"6528",0,0,0,0,-1,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
"6529",0,0,0,1,-1,1,-1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
"6530",0,1,0,2,-1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6531",0,0,0,4,-1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"6532",0,0,0,0,0,0,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6533",0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"6534",0,0,0,3,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"6535",0,0,0,0,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6536",0,0,0,0,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6537",0,0,0,14,-45,45,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"6538",0,0,0,10,-131,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6539",0,0,0,2,-1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6540",0,1,0,7,0,1,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"6541",0,0,0,3,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6542",0,0,0,0,0,0,-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"6543",0,0,0,0,0,0,-1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
"6544",0,0,0,0,-1,1,-1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"6545",0,0,0,0,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6546",0,0,0,4,0,0,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6547",0,0,0,2,-1,1,-1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"6548",0,0,0,23,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6549",0,0,0,2,-1,1,-1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"6550",0,0,0,0,-1,1,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"6551",0,0,5,0,-1,1,-1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
"6552",0,0,1,10,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6553",0,0,0,3,-288,288,-1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
"6554",0,0,0,1,0,1,-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"6555",0,0,0,5,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6556",0,0,0,0,-1,1,-1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
"6557",0,0,0,0,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6558",0,0,0,0,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"6559",0,1,0,4,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6560",0,0,0,0,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"6561",0,0,0,6,-1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
"6562",0,0,0,0,-1,1,-1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
"6563",0,0,0,1,0,0,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"6564",0,0,0,13,-1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"6565",0,0,0,0,-3,4,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6566",0,0,0,1,-2,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
"6567",0,0,0,4,-5,5,-1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"6568",0,0,0,0,-1,1,-1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
"6569",0,0,0,1,-27,27,-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"6570",0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
"6571",0,0,0,1,-1,1,-1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"6572",0,0,0,5,149,650,-1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
"6573",0,0,0,0,500,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6574",0,0,0,3,-66,125,-1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"6575",0,0,0,2,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6576",0,0,0,3,-7,7,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6577",0,0,0,23,0,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6578",0,0,0,0,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6579",0,0,0,18,-1,1,-1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"6580",0,0,0,0,-1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2
"6581",0,0,0,2,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6582",1,0,0,1,79,1637,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
"6583",0,0,0,0,0,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6584",0,0,0,4,-112,112,-1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
"6585",0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"6586",0,0,0,0,-1,1,-1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2
"6587",0,0,0,20,-1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"6588",0,0,2,2,-1,1,-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"6589",0,0,0,2,NA,1427,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6590",0,0,0,2,22,41,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"6591",0,0,0,6,-1,1,-1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"6592",1,0,0,12,-1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"6593",0,0,0,1,235,427,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6594",0,0,0,4,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"6595",0,0,0,8,-1,1346,-1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"6596",0,0,0,0,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6597",0,0,0,2,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6598",0,0,0,4,-1,2,-1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"6599",0,0,0,0,0,0,-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"6600",0,0,0,4,-13,13,-1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2
"6601",0,0,0,1,-60,60,-1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
"6602",0,0,0,0,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6603",0,0,0,0,-1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6604",0,0,0,10,61,109,-1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"6605",0,0,0,0,0,4,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6606",0,0,0,2,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6607",0,0,0,2,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6608",0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2
"6609",0,0,0,7,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6610",0,0,0,0,-1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"6611",0,0,0,5,-1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6612",0,0,0,16,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6613",0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
"6614",0,0,0,1,-9,9,-1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
"6615",0,0,0,1,-3,4,-1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"6616",0,0,0,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6617",0,0,0,2,3,18,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6618",0,0,0,1,-27,27,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"6619",0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
"6620",0,1,0,6,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6621",0,0,0,9,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6622",0,0,0,3,-2,2,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"6623",0,0,0,0,0,0,-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"6624",0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6625",0,1,0,10,410,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6626",0,0,0,0,-1,0,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6627",0,0,0,1,0,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6628",0,0,0,7,-125,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6629",0,0,0,0,0,0,-1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"6630",0,0,0,2,-1,1,-1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1
"6631",0,0,0,0,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6632",0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6633",0,0,0,1,NA,550,-1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
"6634",0,0,0,1,-1,1,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"6635",0,0,0,3,-87,87,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"6636",0,0,0,0,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6637",0,0,0,0,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"6638",0,0,0,2,NA,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6639",0,0,0,1,-1,1,-1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2
"6640",0,0,0,6,210,0,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6641",0,1,0,1,NA,1241,-1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2
"6642",0,0,0,3,43,58,-1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"6643",2,0,0,9,-1,1,-1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"6644",0,0,0,0,-1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
"6645",0,0,0,5,-40,40,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"6646",0,0,0,6,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6647",0,0,0,7,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6648",0,1,2,12,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6649",0,1,0,2,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"6650",0,0,0,2,-41,41,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6651",0,1,1,5,-114,830,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"6652",0,0,0,2,-64,64,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6653",0,0,0,0,-1,1,-1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
"6654",0,0,0,2,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"6655",0,0,0,4,67,35,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6656",0,0,0,4,-1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
"6657",0,0,0,0,0,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6658",0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
"6659",0,0,0,8,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6660",0,0,0,29,-50,50,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"6661",0,0,1,3,-1,2,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6662",0,0,0,0,-1,1,-1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"6663",0,0,0,0,-1,1,-1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"6664",0,0,0,0,-1,1,-1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
"6665",0,0,0,0,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"6666",0,0,0,0,-3,3,-1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"6667",0,0,0,2,0,0,-1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"6668",1,0,0,13,160,356,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"6669",0,0,0,0,0,1,-1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1
"6670",0,0,0,0,0,1,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6671",0,0,0,12,-48,48,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6672",0,0,0,0,0,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6673",0,0,0,1,-1,1,-1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1
"6674",0,0,0,2,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6675",0,0,0,1,-66,67,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6676",0,0,0,0,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"6677",0,0,0,1,-2,2,-1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
"6678",2,3,0,8,-230,46,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6679",0,0,0,3,-1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6680",0,0,0,2,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6681",0,0,0,11,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6682",0,0,0,0,-1,1,-1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"6683",0,0,0,2,-31,31,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6684",0,0,0,4,-40,40,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
"6685",0,0,0,4,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"6686",0,0,0,15,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6687",0,0,0,0,-1,1,-1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
"6688",0,0,0,10,-20,20,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6689",0,0,0,15,NA,735,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6690",0,0,0,0,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"6691",0,0,1,1,NA,662,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6692",0,0,0,3,-1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"6693",0,0,0,10,-1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"6694",0,0,0,0,-1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6695",0,0,0,1,0,1,-1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
"6696",0,0,0,9,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6697",0,0,0,0,-1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"6698",0,0,0,9,-1,1,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"6699",0,0,0,3,0,1,-1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2
"6700",0,0,0,2,-29,29,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"6701",0,0,0,0,-1,1,-1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
"6702",0,0,0,1,-22,22,-1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
"6703",0,0,0,0,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6704",0,0,0,4,85,126,1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"6705",0,0,0,5,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"6706",0,0,0,0,-1,1,-1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
"6707",0,0,0,2,-1,1,-1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1
"6708",0,0,0,3,-56,56,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"6709",0,0,0,6,-23,23,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6710",0,0,0,4,-1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6711",0,0,0,7,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6712",0,0,0,0,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"6713",0,0,0,9,-8,8,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6714",0,0,0,3,-176,176,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"6715",0,0,0,3,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6716",0,0,0,0,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6717",0,0,0,0,-1,1,-1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"6718",0,0,0,0,NA,NA,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2
"6719",0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6720",0,0,0,0,-1,1,-1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1
"6721",0,0,0,1,-1,1,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"6722",0,0,0,3,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6723",0,0,0,1,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6724",0,0,0,1,-11,12,-1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
"6725",0,0,0,2,-1,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
"6726",0,0,0,8,0,1,-1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
"6727",0,0,0,1,-8,9,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"6728",0,0,0,0,-1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,2
"6729",0,1,0,5,186,202,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6730",0,0,0,0,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2
"6731",0,0,0,1,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"6732",0,0,0,4,-1,1,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"6733",0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
"6734",0,0,0,2,-1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6735",0,0,0,1,-1,1,-1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
"6736",0,0,1,5,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6737",0,0,0,1,-11,12,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"6738",0,0,0,3,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"6739",0,1,0,6,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6740",0,0,0,1,-1,3376,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"6741",0,0,0,1,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6742",0,0,0,1,-3,3,-1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"6743",0,0,0,2,-1,1,-1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2
"6744",0,0,0,1,-1,1,-1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
"6745",0,0,0,0,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6746",0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
"6747",0,0,0,2,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6748",0,0,0,1,-1,1,-1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2
"6749",0,0,0,2,NA,1895,-1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1
"6750",0,0,0,16,0,0,-1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,2
"6751",0,0,0,3,-37,37,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,2
"6752",0,0,1,1,0,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6753",0,0,0,0,-1,1,-1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1
"6754",0,0,0,7,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6755",0,0,0,5,-28,28,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
"6756",0,0,0,4,-1,1,-1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1
"6757",0,0,0,0,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2
"6758",1,0,4,14,NA,933,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6759",0,0,0,2,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6760",0,0,0,0,-1,1,-1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
"6761",0,0,0,1,-1,1,-1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"6762",0,0,1,16,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6763",0,0,0,1,NA,165,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6764",0,0,0,0,-1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1
"6765",0,0,0,1,-1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
"6766",0,0,0,0,0,1,-1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
"6767",0,0,0,0,-1,1,-1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1
"6768",0,0,0,3,NA,276,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6769",0,0,0,1,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6770",0,0,0,6,-1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"6771",0,0,0,0,-5,5,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6772",0,0,0,1,-1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6773",0,0,0,1,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6774",0,0,0,1,-1,1,-1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6775",1,0,1,2,-23,23,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6776",0,0,0,2,NA,1210,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6777",0,0,0,0,-1,1,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"6778",0,0,0,3,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"6779",0,0,0,0,-1,2,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6780",0,0,0,6,-1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
"6781",1,0,0,13,-43,43,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6782",0,0,0,12,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6783",0,0,0,1,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6784",0,0,1,7,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6785",0,0,0,2,-137,137,-1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2
"6786",0,0,0,2,-1,1,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6787",0,0,0,7,-1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,2
"6788",0,0,0,7,-13,13,-1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
"6789",0,1,3,7,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6790",0,0,0,7,-126,126,-1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6791",0,0,0,0,NA,0,-1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2
"6792",0,0,0,3,-1,1,-1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6793",0,1,0,4,0,1,-1,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1
"6794",0,0,0,0,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1
"6795",0,0,0,5,-22,22,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
"6796",0,0,0,3,-1,1,-1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,2
"6797",0,0,0,1,-1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,2
"6798",0,0,1,7,-1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,2
"6799",0,0,0,6,-1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
"6800",0,0,0,3,-1,1,-1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
